year,stateProvince,decimalLatitude,decimalLongitude,vernacularName,species
2023,Western Australia,-31.594186,115.653213,Fox,Vulpes vulpes
2013,New South Wales,-30.121967,150.432358,Fox,Vulpes vulpes
2021,New South Wales,-34.997662,149.91932,Fox,Vulpes vulpes
2025,Western Australia,-31.413685,118.063024,Fox,Vulpes vulpes
2025,New South Wales,-33.836574,151.131386,Fox,Vulpes vulpes
2025,New South Wales,-31.501942,151.52289,Fox,Vulpes vulpes
2013,South Australia,-34.815759,138.593538,Fox,Vulpes vulpes
2023,Victoria,-38.373135,144.225798,Fox,Vulpes vulpes
2023,New South Wales,-33.384028,151.371432,Fox,Vulpes vulpes
2024,Queensland,-25.260012,152.816612,Fox,Vulpes vulpes
2022,New South Wales,-34.997662,149.91932,Fox,Vulpes vulpes
2019,New South Wales,-34.08616,150.69756,Fox,Vulpes vulpes
2026,New South Wales,-35.089904,150.651789,Fox,Vulpes vulpes
2016,New South Wales,-33.972655,151.1428,Fox,Vulpes vulpes
2015,Western Australia,-21.80649,114.16961,Fox,Vulpes vulpes
2025,Queensland,-26.96758,153.147139,Fox,Vulpes vulpes
2013,Victoria,-38.085257,141.906109,Fox,Vulpes vulpes
2019,South Australia,-34.917652,138.606435,Fox,Vulpes vulpes
2011,Victoria,-37.439974,145.371094,Fox,Vulpes vulpes
2019,New South Wales,-34.996856,149.919018,Fox,Vulpes vulpes
2025,Victoria,-37.936003,145.036824,Fox,Vulpes vulpes
2022,Victoria,-37.836951,145.065061,Fox,Vulpes vulpes
2019,New South Wales,-33.924516,151.133271,Fox,Vulpes vulpes
2018,New South Wales,-33.50059,150.133302,Fox,Vulpes vulpes
2025,South Australia,-35.051743,138.893785,Fox,Vulpes vulpes
2025,New South Wales,-33.416385,151.360704,Fox,Vulpes vulpes
2022,New South Wales,-32.440141,150.84349,Fox,Vulpes vulpes
2024,Victoria,-37.820996,145.351331,Fox,Vulpes vulpes
2023,South Australia,-34.958513,138.506151,Fox,Vulpes vulpes
2024,Victoria,-37.711169,144.939876,Fox,Vulpes vulpes
2016,New South Wales,-34.497793,149.761915,Fox,Vulpes vulpes
2020,Australian Capital Territory,-35.433292,149.087261,Fox,Vulpes vulpes
2025,New South Wales,-35.765299,150.211148,Fox,Vulpes vulpes
2017,New South Wales,-35.115591,146.756358,Fox,Vulpes vulpes
2015,New South Wales,-33.952865,150.996222,Fox,Vulpes vulpes
2021,New South Wales,-34.997662,149.91932,Fox,Vulpes vulpes
2024,New South Wales,-33.834042,151.155838,Fox,Vulpes vulpes
2018,New South Wales,-33.826434,151.180544,Fox,Vulpes vulpes
2015,New South Wales,-33.716487,151.152649,Fox,Vulpes vulpes
2022,New South Wales,-33.743063,151.267776,Fox,Vulpes vulpes
2011,Queensland,-27.574025,151.957397,Fox,Vulpes vulpes
2024,Western Australia,-34.931254,117.869579,Fox,Vulpes vulpes
2025,New South Wales,-34.083183,150.760823,Fox,Vulpes vulpes
2024,New South Wales,-33.813395,151.207497,Fox,Vulpes vulpes
2016,Queensland,-27.487753,153.051567,Fox,Vulpes vulpes
2016,South Australia,-33.066618,138.279756,Fox,Vulpes vulpes
2024,Victoria,-37.816896,145.17165,Fox,Vulpes vulpes
2018,South Australia,-35.618039,139.368296,Fox,Vulpes vulpes
2022,New South Wales,-33.866888,150.987897,Fox,Vulpes vulpes
2020,New South Wales,-34.450381,150.837776,Fox,Vulpes vulpes
2025,Western Australia,-31.389162,115.870831,Fox,Vulpes vulpes
2018,Western Australia,-30.947585,118.105781,Fox,Vulpes vulpes
2018,Western Australia,-31.895696,116.219124,Fox,Vulpes vulpes
2023,New South Wales,-34.187224,150.987922,Fox,Vulpes vulpes
2013,Australian Capital Territory,-35.217984,149.04699,Fox,Vulpes vulpes
2022,New South Wales,-33.721109,150.469435,Fox,Vulpes vulpes
2021,New South Wales,-33.865888,151.113228,Fox,Vulpes vulpes
2015,New South Wales,-33.887727,151.145037,Fox,Vulpes vulpes
2019,Victoria,-37.2793,145.20906,Fox,Vulpes vulpes
2019,Northern Territory,-25.998553,133.196869,Fox,Vulpes vulpes
2024,New South Wales,-33.8658,151.190443,Fox,Vulpes vulpes
2020,Victoria,-37.887013,145.288632,Fox,Vulpes vulpes
2023,South Australia,-34.296317,140.543699,Fox,Vulpes vulpes
2022,Victoria,-37.671198,145.193095,Fox,Vulpes vulpes
2025,Western Australia,-31.578176,116.010653,Fox,Vulpes vulpes
2017,New South Wales,-36.693027,148.500352,Fox,Vulpes vulpes
2021,South Australia,-35.098265,138.56014,Fox,Vulpes vulpes
2021,Victoria,-36.198071,146.894203,Fox,Vulpes vulpes
2023,Western Australia,-32.077735,115.850122,Fox,Vulpes vulpes
2023,South Australia,-35.219155,138.467973,Fox,Vulpes vulpes
2016,New South Wales,-33.723305,150.982393,Fox,Vulpes vulpes
2025,Australian Capital Territory,-35.150913,149.149467,Fox,Vulpes vulpes
2024,New South Wales,-33.979052,151.112797,Fox,Vulpes vulpes
2021,New South Wales,-34.996856,149.919018,Fox,Vulpes vulpes
2021,New South Wales,-34.997662,149.91932,Fox,Vulpes vulpes
2015,Queensland,-27.470125,153.0229,Fox,Vulpes vulpes
2019,Queensland,-27.535335,152.403018,Fox,Vulpes vulpes
2022,New South Wales,-33.770451,151.018906,Fox,Vulpes vulpes
2024,Victoria,-38.07273,144.467599,Fox,Vulpes vulpes
2024,New South Wales,-33.552932,149.974304,Fox,Vulpes vulpes
2022,South Australia,-34.4507,138.536532,Fox,Vulpes vulpes
2018,New South Wales,-33.893908,151.257014,Fox,Vulpes vulpes
2018,New South Wales,-33.983604,151.042401,Fox,Vulpes vulpes
2022,New South Wales,-34.997096,149.921404,Fox,Vulpes vulpes
2022,New South Wales,-34.997567,149.919146,Fox,Vulpes vulpes
2016,New South Wales,-33.859413,151.154838,Fox,Vulpes vulpes
2021,New South Wales,-28.573459,153.535534,Fox,Vulpes vulpes
2016,New South Wales,-36.317725,148.930665,Fox,Vulpes vulpes
2018,Western Australia,-28.071763,114.283042,Fox,Vulpes vulpes
2019,New South Wales,-33.770235,151.094539,Fox,Vulpes vulpes
2010,New South Wales,-29.119666,151.148657,Fox,Vulpes vulpes
2016,New South Wales,-32.962176,151.718472,Fox,Vulpes vulpes
2023,Victoria,-37.855656,145.079288,Fox,Vulpes vulpes
2025,New South Wales,-33.430855,151.381156,Fox,Vulpes vulpes
2016,New South Wales,-36.483693,149.261627,Fox,Vulpes vulpes
2024,New South Wales,-33.834756,151.133907,Fox,Vulpes vulpes
2016,New South Wales,-33.899619,151.152251,Fox,Vulpes vulpes
2016,New South Wales,-36.232195,149.114843,Fox,Vulpes vulpes
2025,New South Wales,-32.527239,148.931181,Fox,Vulpes vulpes
2016,South Australia,-35.046054,138.736446,Fox,Vulpes vulpes
2019,New South Wales,-33.81053,151.247051,Fox,Vulpes vulpes
2015,Western Australia,-22.79156,113.77333,Fox,Vulpes vulpes
2018,New South Wales,-33.814186,151.146339,Fox,Vulpes vulpes
2022,Victoria,-37.936965,145.208351,Fox,Vulpes vulpes
2017,New South Wales,-33.89271,151.034447,Fox,Vulpes vulpes
2024,Victoria,-37.568889,143.878271,Fox,Vulpes vulpes
2016,Victoria,-37.327922,145.04056,Fox,Vulpes vulpes
2018,Victoria,-37.685175,145.210358,Fox,Vulpes vulpes
2025,Western Australia,-33.412847,115.610395,Fox,Vulpes vulpes
2019,New South Wales,-34.1296,150.8122,Fox,Vulpes vulpes
2019,Western Australia,-33.96243,116.108934,Fox,Vulpes vulpes
2022,New South Wales,-35.504976,149.348537,Fox,Vulpes vulpes
2023,South Australia,-35.219024,138.467956,Fox,Vulpes vulpes
2023,Victoria,-37.789942,144.888513,Fox,Vulpes vulpes
2014,New South Wales,-30.721916,149.050312,Fox,Vulpes vulpes
2021,New South Wales,-34.997662,149.91932,Fox,Vulpes vulpes
2012,New South Wales,-33.74383,150.998497,Fox,Vulpes vulpes
2026,South Australia,-35.02491,138.601017,Fox,Vulpes vulpes
2020,Victoria,-37.871625,145.274681,Fox,Vulpes vulpes
2017,Western Australia,-33.76602,117.572937,Fox,Vulpes vulpes
2025,Victoria,-37.2319,144.85107,Fox,Vulpes vulpes
2021,New South Wales,-33.716552,151.044129,Fox,Vulpes vulpes
2021,New South Wales,-33.84497,151.098035,Fox,Vulpes vulpes
2025,New South Wales,-36.000126,150.13533,Fox,Vulpes vulpes
2019,New South Wales,-34.08328,150.807526,Fox,Vulpes vulpes
2024,Victoria,-37.82419,144.977385,Fox,Vulpes vulpes
2024,Western Australia,-31.901029,116.183883,Fox,Vulpes vulpes
2024,New South Wales,-33.340208,151.415971,Fox,Vulpes vulpes
2026,Victoria,-37.782593,144.940577,Fox,Vulpes vulpes
2022,New South Wales,-33.672723,150.840876,Fox,Vulpes vulpes
2025,Victoria,-37.23701,144.83859,Fox,Vulpes vulpes
2025,New South Wales,-33.856727,151.165517,Fox,Vulpes vulpes
2025,Victoria,-37.933666,145.107529,Fox,Vulpes vulpes
2020,Queensland,-27.873135,152.98455,Fox,Vulpes vulpes
2025,Victoria,-37.23701,144.83859,Fox,Vulpes vulpes
2017,New South Wales,-33.721451,150.983199,Fox,Vulpes vulpes
2019,New South Wales,-33.635693,150.976574,Fox,Vulpes vulpes
2020,New South Wales,-34.997816,149.919243,Fox,Vulpes vulpes
2011,Western Australia,-32.17633,115.874323,Fox,Vulpes vulpes
2025,New South Wales,-34.029517,150.743514,Fox,Vulpes vulpes
2013,Western Australia,-21.8077,114.17969,Fox,Vulpes vulpes
2025,Victoria,-37.744837,145.036579,Fox,Vulpes vulpes
2017,Victoria,-37.96796,145.27757,Fox,Vulpes vulpes
2024,Western Australia,-31.650811,115.707282,Fox,Vulpes vulpes
2016,New South Wales,-33.82195,151.121095,Fox,Vulpes vulpes
2022,New South Wales,-33.836801,151.150705,Fox,Vulpes vulpes
2024,New South Wales,-35.34671,147.346246,Fox,Vulpes vulpes
2021,Victoria,-35.742951,144.174543,Fox,Vulpes vulpes
2014,Western Australia,-21.80381,114.17414,Fox,Vulpes vulpes
2021,South Australia,-34.832477,138.482199,Fox,Vulpes vulpes
2025,Western Australia,-34.954562,117.676776,Fox,Vulpes vulpes
2025,Victoria,-37.805261,145.118558,Fox,Vulpes vulpes
2026,Western Australia,-31.254483,115.485304,Fox,Vulpes vulpes
2021,New South Wales,-33.626585,151.335298,Fox,Vulpes vulpes
2025,Victoria,-37.585635,145.08416,Fox,Vulpes vulpes
2019,Western Australia,-32.723759,115.774924,Fox,Vulpes vulpes
2025,Victoria,-37.876357,145.168611,Fox,Vulpes vulpes
2023,New South Wales,-33.767558,151.202436,Fox,Vulpes vulpes
2025,Western Australia,-32.584539,115.814987,Fox,Vulpes vulpes
2016,New South Wales,-33.673307,151.124923,Fox,Vulpes vulpes
2023,Victoria,-37.802734,145.143053,Fox,Vulpes vulpes
2022,New South Wales,-33.738993,150.737189,Fox,Vulpes vulpes
2021,Victoria,-38.5229,146.904945,Fox,Vulpes vulpes
2021,New South Wales,-33.574525,150.246203,Fox,Vulpes vulpes
2015,Western Australia,-22.78629,113.77181,Fox,Vulpes vulpes
2024,New South Wales,-33.802806,150.968596,Fox,Vulpes vulpes
2017,Victoria,-37.952506,145.023715,Fox,Vulpes vulpes
2016,New South Wales,-33.939419,151.253814,Fox,Vulpes vulpes
2023,South Australia,-35.135384,137.026992,Fox,Vulpes vulpes
2022,South Australia,-35.625069,139.200339,Fox,Vulpes vulpes
2011,South Australia,-32.795778,134.21144,Fox,Vulpes vulpes
2020,New South Wales,-33.614367,151.079622,Fox,Vulpes vulpes
2016,New South Wales,-34.04953,150.827608,Fox,Vulpes vulpes
2024,Western Australia,-31.90077,116.184524,Fox,Vulpes vulpes
2015,New South Wales,-34.238154,150.91882,Fox,Vulpes vulpes
2013,New South Wales,-31.559815,144.008789,Fox,Vulpes vulpes
2023,Western Australia,-31.813258,115.812425,Fox,Vulpes vulpes
2015,Victoria,-38.654784,146.340895,Fox,Vulpes vulpes
2019,Australian Capital Territory,-35.33234,149.331407,Fox,Vulpes vulpes
2018,Western Australia,-30.81734,117.902165,Fox,Vulpes vulpes
2024,South Australia,-34.555902,135.783887,Fox,Vulpes vulpes
2021,New South Wales,-33.786023,151.25841,Fox,Vulpes vulpes
2024,Queensland,-25.768865,152.501807,Fox,Vulpes vulpes
2016,Queensland,-27.53997,153.272949,Fox,Vulpes vulpes
2023,Victoria,-37.816799,145.154459,Fox,Vulpes vulpes
2017,Victoria,-38.394444,142.497741,Fox,Vulpes vulpes
2026,Victoria,-37.934373,145.084737,Fox,Vulpes vulpes
2015,Western Australia,-34.167606,116.870499,Fox,Vulpes vulpes
2022,Victoria,-37.73734,145.096878,Fox,Vulpes vulpes
2022,Victoria,-37.743952,145.089944,Fox,Vulpes vulpes
2020,New South Wales,-34.15185,150.808362,Fox,Vulpes vulpes
2021,New South Wales,-33.757913,151.003517,Fox,Vulpes vulpes
2024,South Australia,-35.059964,138.617616,Fox,Vulpes vulpes
2019,Victoria,-37.837614,145.262526,Fox,Vulpes vulpes
2025,Victoria,-37.743272,145.035732,Fox,Vulpes vulpes
2022,Queensland,-26.689258,152.913793,Fox,Vulpes vulpes
2016,New South Wales,-36.34612,148.667958,Fox,Vulpes vulpes
2021,Victoria,-37.946764,145.050022,Fox,Vulpes vulpes
2024,Western Australia,-31.901017,116.183915,Fox,Vulpes vulpes
2023,New South Wales,-34.458273,150.51083,Fox,Vulpes vulpes
2020,Victoria,-37.782481,144.945966,Fox,Vulpes vulpes
2024,Western Australia,-30.558386,115.103808,Fox,Vulpes vulpes
2016,Western Australia,-22.287077,113.829198,Fox,Vulpes vulpes
2022,Victoria,-37.801168,144.906909,Fox,Vulpes vulpes
2023,New South Wales,-33.760884,151.258273,Fox,Vulpes vulpes
2026,New South Wales,-33.265483,151.459129,Fox,Vulpes vulpes
2022,New South Wales,-35.001028,149.917976,Fox,Vulpes vulpes
2015,New South Wales,-35.263807,147.106633,Fox,Vulpes vulpes
2020,New South Wales,-33.715492,150.298918,Fox,Vulpes vulpes
2023,Victoria,-37.844266,145.039944,Fox,Vulpes vulpes
2020,Victoria,-38.116036,144.632598,Fox,Vulpes vulpes
2023,Western Australia,-33.298673,115.741192,Fox,Vulpes vulpes
2023,Queensland,-26.544753,153.09471,Fox,Vulpes vulpes
2025,Victoria,-38.833277,145.93348,Fox,Vulpes vulpes
2016,New South Wales,-34.010355,151.078105,Fox,Vulpes vulpes
2023,New South Wales,-32.182074,146.87635,Fox,Vulpes vulpes
2024,Victoria,-37.834357,145.174974,Fox,Vulpes vulpes
2017,Western Australia,-31.747949,116.896763,Fox,Vulpes vulpes
2018,New South Wales,-33.77904,151.265903,Fox,Vulpes vulpes
2011,New South Wales,-32.744943,152.055942,Fox,Vulpes vulpes
2018,Victoria,-37.8653,144.810104,Fox,Vulpes vulpes
2021,Victoria,-37.719982,145.064283,Fox,Vulpes vulpes
2017,Victoria,-37.888758,145.036547,Fox,Vulpes vulpes
2025,New South Wales,-34.098113,150.824803,Fox,Vulpes vulpes
2021,New South Wales,-34.997816,149.919243,Fox,Vulpes vulpes
2025,New South Wales,-32.778958,149.405628,Fox,Vulpes vulpes
2018,New South Wales,-34.097302,150.800984,Fox,Vulpes vulpes
2025,New South Wales,-33.732278,151.277297,Fox,Vulpes vulpes
2017,New South Wales,-33.907755,151.269692,Fox,Vulpes vulpes
2022,South Australia,-34.839275,138.875524,Fox,Vulpes vulpes
2015,New South Wales,-33.948099,150.998315,Fox,Vulpes vulpes
2016,Victoria,-37.620758,143.944759,Fox,Vulpes vulpes
2020,New South Wales,-34.997816,149.919243,Fox,Vulpes vulpes
2018,New South Wales,-33.76375,151.281754,Fox,Vulpes vulpes
2017,Victoria,-37.811818,145.181923,Fox,Vulpes vulpes
2018,New South Wales,-34.086122,150.811502,Fox,Vulpes vulpes
2016,New South Wales,-33.553371,150.933131,Fox,Vulpes vulpes
2016,New South Wales,-33.953711,151.148186,Fox,Vulpes vulpes
2021,New South Wales,-33.834818,151.201284,Fox,Vulpes vulpes
2021,Victoria,-37.842965,145.128343,Fox,Vulpes vulpes
2021,New South Wales,-34.997816,149.919243,Fox,Vulpes vulpes
2015,Australian Capital Territory,-35.451616,149.10357,Fox,Vulpes vulpes
2011,Victoria,-37.996163,145.898438,Fox,Vulpes vulpes
2025,Victoria,-36.957336,143.95563,Fox,Vulpes vulpes
2023,New South Wales,-33.785113,151.116444,Fox,Vulpes vulpes
2020,New South Wales,-34.996856,149.919018,Fox,Vulpes vulpes
2025,New South Wales,-33.416011,148.580648,Fox,Vulpes vulpes
2015,Queensland,-27.52156,153.232656,Fox,Vulpes vulpes
2021,New South Wales,-34.997816,149.919243,Fox,Vulpes vulpes
2017,New South Wales,-33.915644,151.134909,Fox,Vulpes vulpes
2025,Queensland,-24.810958,152.429174,Fox,Vulpes vulpes
2017,Western Australia,-33.694066,116.61644,Fox,Vulpes vulpes
2021,South Australia,-34.954364,138.653992,Fox,Vulpes vulpes
2025,New South Wales,-33.799303,151.170647,Fox,Vulpes vulpes
2017,New South Wales,-31.405517,152.708588,Fox,Vulpes vulpes
2022,Victoria,-37.887176,145.110359,Fox,Vulpes vulpes
2023,South Australia,-34.612189,138.724141,Fox,Vulpes vulpes
2025,New South Wales,-33.414233,151.432961,Fox,Vulpes vulpes
2025,Victoria,-37.84547,145.217963,Fox,Vulpes vulpes
2019,Victoria,-37.792936,145.060489,Fox,Vulpes vulpes
2020,New South Wales,-33.715428,150.298887,Fox,Vulpes vulpes
2020,Western Australia,-32.120083,116.024453,Fox,Vulpes vulpes
2017,New South Wales,-34.041903,151.111697,Fox,Vulpes vulpes
2021,Western Australia,-31.65253,116.039125,Fox,Vulpes vulpes
2017,Western Australia,-30.503709,117.820816,Fox,Vulpes vulpes
2011,Victoria,-37.278219,144.723845,Fox,Vulpes vulpes
2024,Western Australia,-31.901029,116.183883,Fox,Vulpes vulpes
2016,Western Australia,-25.497343,114.719081,Fox,Vulpes vulpes
2017,Queensland,-27.489993,153.194364,Fox,Vulpes vulpes
2022,New South Wales,-33.432357,151.348377,Fox,Vulpes vulpes
2019,New South Wales,-34.044243,151.095063,Fox,Vulpes vulpes
2021,New South Wales,-33.698364,150.20571,Fox,Vulpes vulpes
2026,New South Wales,-33.804346,151.007787,Fox,Vulpes vulpes
2017,New South Wales,-33.781002,151.221056,Fox,Vulpes vulpes
2025,New South Wales,-30.551641,151.655814,Fox,Vulpes vulpes
2023,New South Wales,-33.367259,151.382753,Fox,Vulpes vulpes
2024,New South Wales,-33.760166,151.092651,Fox,Vulpes vulpes
2020,New South Wales,-34.996856,149.919018,Fox,Vulpes vulpes
2022,South Australia,-35.625069,139.200339,Fox,Vulpes vulpes
2020,Victoria,-37.92246,144.77368,Fox,Vulpes vulpes
2019,Victoria,-37.873857,145.307066,Fox,Vulpes vulpes
2023,South Australia,-35.369913,139.146386,Fox,Vulpes vulpes
2018,New South Wales,-33.998677,150.720257,Fox,Vulpes vulpes
2025,Western Australia,-31.922415,116.077419,Fox,Vulpes vulpes
2022,Queensland,-24.172336,151.870733,Fox,Vulpes vulpes
2015,New South Wales,-31.894247,150.877111,Fox,Vulpes vulpes
2022,South Australia,-35.625069,139.200339,Fox,Vulpes vulpes
2020,New South Wales,-33.612293,151.050996,Fox,Vulpes vulpes
2016,Queensland,-22.219352,143.084217,Fox,Vulpes vulpes
2016,New South Wales,-33.755996,151.197215,Fox,Vulpes vulpes
2025,New South Wales,-33.393957,151.385222,Fox,Vulpes vulpes
2011,Queensland,-27.572034,153.255113,Fox,Vulpes vulpes
2025,Queensland,-25.358428,152.772529,Fox,Vulpes vulpes
2018,New South Wales,-33.880117,150.874931,Fox,Vulpes vulpes
2018,Victoria,-37.777297,145.382346,Fox,Vulpes vulpes
2022,South Australia,-35.076001,138.496256,Fox,Vulpes vulpes
2022,New South Wales,-35.260385,150.43312,Fox,Vulpes vulpes
2025,Western Australia,-32.117959,116.066366,Fox,Vulpes vulpes
2019,New South Wales,-34.101614,150.820301,Fox,Vulpes vulpes
2016,New South Wales,-33.915211,151.035779,Fox,Vulpes vulpes
2020,New South Wales,-33.715437,150.298906,Fox,Vulpes vulpes
2025,New South Wales,-33.830304,151.18896,Fox,Vulpes vulpes
2023,South Australia,-35.072982,138.608265,Fox,Vulpes vulpes
2025,Victoria,-37.2319,144.85107,Fox,Vulpes vulpes
2023,New South Wales,-34.53797,150.355999,Fox,Vulpes vulpes
2016,South Australia,-35.176645,138.772598,Fox,Vulpes vulpes
2018,New South Wales,-36.730877,149.958692,Fox,Vulpes vulpes
2021,New South Wales,-33.881136,151.257542,Fox,Vulpes vulpes
2024,Western Australia,-32.61074,115.826665,Fox,Vulpes vulpes
2024,New South Wales,-33.340127,151.415852,Fox,Vulpes vulpes
2024,Victoria,-37.809919,144.968399,Fox,Vulpes vulpes
2025,Victoria,-37.2319,144.85107,Fox,Vulpes vulpes
2021,South Australia,-34.782971,138.68632,Fox,Vulpes vulpes
2019,New South Wales,-34.00481,150.718051,Fox,Vulpes vulpes
2024,Victoria,-37.984658,145.023828,Fox,Vulpes vulpes
2020,Victoria,-38.208975,145.239595,Fox,Vulpes vulpes
2022,Australian Capital Territory,-35.397682,149.061254,Fox,Vulpes vulpes
2025,New South Wales,-32.715287,151.544926,Fox,Vulpes vulpes
2023,Victoria,-36.136153,144.131542,Fox,Vulpes vulpes
2025,New South Wales,-33.789504,151.228467,Fox,Vulpes vulpes
2025,New South Wales,-33.340306,151.41605,Fox,Vulpes vulpes
2015,New South Wales,-33.782578,151.247701,Fox,Vulpes vulpes
2023,South Australia,-35.024169,138.606416,Fox,Vulpes vulpes
2025,New South Wales,-34.916698,150.64795,Fox,Vulpes vulpes
2024,New South Wales,-33.591125,150.203798,Fox,Vulpes vulpes
2023,Victoria,-37.845155,145.173238,Fox,Vulpes vulpes
2024,New South Wales,-31.054711,152.765099,Fox,Vulpes vulpes
2013,South Australia,-34.624764,138.673452,Fox,Vulpes vulpes
2023,Victoria,-37.875408,145.134975,Fox,Vulpes vulpes
2021,New South Wales,-33.40225,151.468275,Fox,Vulpes vulpes
2024,New South Wales,-33.827976,151.149639,Fox,Vulpes vulpes
2025,Queensland,-23.399642,150.493237,Fox,Vulpes vulpes
2017,New South Wales,-33.623196,151.036263,Fox,Vulpes vulpes
2022,Queensland,-23.94487,151.37269,Fox,Vulpes vulpes
2020,New South Wales,-33.834166,151.235625,Fox,Vulpes vulpes
2025,New South Wales,-33.400405,151.385693,Fox,Vulpes vulpes
2018,Victoria,-37.906006,145.257481,Fox,Vulpes vulpes
2026,New South Wales,-34.071171,150.846098,Fox,Vulpes vulpes
2025,Victoria,-38.11277,145.841346,Fox,Vulpes vulpes
2024,New South Wales,-33.840376,151.146837,Fox,Vulpes vulpes
2015,New South Wales,-29.135782,153.17379,Fox,Vulpes vulpes
2011,Queensland,-27.558944,152.876844,Fox,Vulpes vulpes
2017,New South Wales,-33.949995,151.123821,Fox,Vulpes vulpes
2021,New South Wales,-33.715438,150.298896,Fox,Vulpes vulpes
2017,Queensland,-27.542617,153.271732,Fox,Vulpes vulpes
2020,Victoria,-38.347139,145.170263,Fox,Vulpes vulpes
2014,Western Australia,-21.81614,114.18042,Fox,Vulpes vulpes
2025,Victoria,-37.810394,144.895163,Fox,Vulpes vulpes
2025,Western Australia,-33.084336,120.031055,Fox,Vulpes vulpes
2021,New South Wales,-34.100218,150.825181,Fox,Vulpes vulpes
2024,Victoria,-37.825266,145.148916,Fox,Vulpes vulpes
2022,South Australia,-35.025975,138.621414,Fox,Vulpes vulpes
2021,Victoria,-37.68819,145.29512,Fox,Vulpes vulpes
2019,Victoria,-37.598101,144.205569,Fox,Vulpes vulpes
2013,South Australia,-35.062294,138.771851,Fox,Vulpes vulpes
2025,Western Australia,-32.738757,115.791761,Fox,Vulpes vulpes
2021,Victoria,-37.802119,145.30767,Fox,Vulpes vulpes
2024,South Australia,-34.912369,138.609259,Fox,Vulpes vulpes
2017,Western Australia,-33.478704,121.833916,Fox,Vulpes vulpes
2017,New South Wales,-33.781288,151.290665,Fox,Vulpes vulpes
2023,New South Wales,-33.518056,150.830819,Fox,Vulpes vulpes
2019,New South Wales,-33.749729,151.141559,Fox,Vulpes vulpes
2024,Australian Capital Territory,-35.336417,149.123891,Fox,Vulpes vulpes
2023,Western Australia,-31.988279,116.080051,Fox,Vulpes vulpes
2013,New South Wales,-33.83261,151.198075,Fox,Vulpes vulpes
2021,New South Wales,-34.845693,148.372652,Fox,Vulpes vulpes
2019,Victoria,-38.425694,144.943897,Fox,Vulpes vulpes
2018,New South Wales,-35.502434,150.371992,Fox,Vulpes vulpes
2016,Western Australia,-22.287077,113.829198,Fox,Vulpes vulpes
2021,New South Wales,-33.392119,151.42734,Fox,Vulpes vulpes
2022,Western Australia,-33.969558,116.361934,Fox,Vulpes vulpes
2020,Victoria,-37.882,145.28595,Fox,Vulpes vulpes
2017,Western Australia,-17.683278,123.067474,Fox,Vulpes vulpes
2012,New South Wales,-33.689179,148.051758,Fox,Vulpes vulpes
2024,Victoria,-37.860391,144.873118,Fox,Vulpes vulpes
2025,Victoria,-37.868739,145.022463,Fox,Vulpes vulpes
2023,New South Wales,-33.367676,151.382707,Fox,Vulpes vulpes
2023,New South Wales,-35.43309,147.266604,Fox,Vulpes vulpes
2025,Victoria,-37.768,144.96,Fox,Vulpes vulpes
2025,South Australia,-34.618276,139.467095,Fox,Vulpes vulpes
2021,South Australia,-33.591351,138.446229,Fox,Vulpes vulpes
2019,New South Wales,-33.823187,151.223248,Fox,Vulpes vulpes
2017,Western Australia,-33.702635,116.590347,Fox,Vulpes vulpes
2021,Australian Capital Territory,-35.334909,149.158423,Fox,Vulpes vulpes
2016,Victoria,-37.87986,146.717246,Fox,Vulpes vulpes
2023,Victoria,-37.809047,145.20522,Fox,Vulpes vulpes
2024,Victoria,-37.894897,145.273679,Fox,Vulpes vulpes
2025,Queensland,-28.548207,151.877847,Fox,Vulpes vulpes
2013,Victoria,-37.806461,145.074602,Fox,Vulpes vulpes
2023,New South Wales,-33.370391,151.388093,Fox,Vulpes vulpes
2016,Victoria,-38.141847,146.791248,Fox,Vulpes vulpes
2015,Victoria,-37.82426,145.272946,Fox,Vulpes vulpes
2021,Victoria,-37.886273,145.049046,Fox,Vulpes vulpes
2025,New South Wales,-35.087067,150.569288,Fox,Vulpes vulpes
2021,New South Wales,-35.000753,149.918163,Fox,Vulpes vulpes
2019,New South Wales,-33.823532,151.225149,Fox,Vulpes vulpes
2023,Victoria,-37.833035,145.243028,Fox,Vulpes vulpes
2016,New South Wales,-29.413238,151.152735,Fox,Vulpes vulpes
2016,New South Wales,-34.739747,150.586636,Fox,Vulpes vulpes
2019,New South Wales,-33.673211,150.871006,Fox,Vulpes vulpes
2023,New South Wales,-31.493519,152.828676,Fox,Vulpes vulpes
2015,New South Wales,-33.613218,150.720192,Fox,Vulpes vulpes
2017,Victoria,-37.723139,145.033243,Fox,Vulpes vulpes
2023,New South Wales,-33.324698,144.064492,Fox,Vulpes vulpes
2017,Victoria,-36.573561,144.202166,Fox,Vulpes vulpes
2025,New South Wales,-33.893544,149.688671,Fox,Vulpes vulpes
2024,Victoria,-37.699333,145.26368,Fox,Vulpes vulpes
2022,New South Wales,-35.396542,150.369152,Fox,Vulpes vulpes
2013,Victoria,-38.32203,146.408315,Fox,Vulpes vulpes
2017,Western Australia,-33.723197,116.486664,Fox,Vulpes vulpes
2025,New South Wales,-35.99961,150.13667,Fox,Vulpes vulpes
2017,New South Wales,-34.101589,150.821774,Fox,Vulpes vulpes
2024,Victoria,-38.191143,141.322913,Fox,Vulpes vulpes
2021,Victoria,-37.614465,144.926277,Fox,Vulpes vulpes
